0.0	0.0	0.0	1.0	NULL
0.0	2.0	6.0	1.0	neg
6.0	0.0	0.25	1.0	NULL
6.25	1.0	6.0	1.0	pos
12.25	0.0	0.5	1.0	NULL
12.75	3.0	6.0	1.0	con
18.75	0.0	0.5	1.0	NULL
19.25	1.0	6.0	1.0	pos
25.25	0.0	0.25	1.0	NULL
25.5	3.0	6.0	1.0	con
31.5	0.0	0.25	1.0	NULL
31.75	2.0	6.0	1.0	neg
37.75	0.0	0.75	1.0	NULL
38.5	3.0	6.0	1.0	con
44.5	0.0	0.25	1.0	NULL
44.75	1.0	6.0	1.0	pos
50.75	0.0	0.25	1.0	NULL
51.0	3.0	6.0	1.0	con
57.0	0.0	0.0	1.0	NULL
57.0	1.0	6.0	1.0	pos
63.0	0.0	0.75	1.0	NULL
63.75	1.0	6.0	1.0	pos
69.75	0.0	0.25	1.0	NULL
70.0	1.0	6.0	1.0	pos
76.0	0.0	0.25	1.0	NULL
76.25	1.0	6.0	1.0	pos
82.25	0.0	0.5	1.0	NULL
82.75	2.0	6.0	1.0	neg
88.75	0.0	0.25	1.0	NULL
89.0	1.0	6.0	1.0	pos
95.0	0.0	0.25	1.0	NULL
95.25	1.0	6.0	1.0	pos
101.25	0.0	0.75	1.0	NULL
102.0	1.0	6.0	1.0	pos
108.0	0.0	1.0	1.0	NULL
109.0	2.0	6.0	1.0	neg
115.0	0.0	0.5	1.0	NULL
115.5	3.0	6.0	1.0	con
121.5	0.0	1.0	1.0	NULL
122.5	2.0	6.0	1.0	neg
128.5	0.0	0.25	1.0	NULL
128.75	3.0	6.0	1.0	con
134.75	0.0	0.75	1.0	NULL
135.5	1.0	6.0	1.0	pos
141.5	0.0	1.25	1.0	NULL
142.75	3.0	6.0	1.0	con
148.75	0.0	0.5	1.0	NULL
149.25	1.0	6.0	1.0	pos
155.25	0.0	0.5	1.0	NULL
155.75	3.0	6.0	1.0	con
161.75	0.0	0.25	1.0	NULL
162.0	1.0	6.0	1.0	pos
168.0	0.0	1.0	1.0	NULL
169.0	3.0	6.0	1.0	con
175.0	0.0	0.25	1.0	NULL
175.25	1.0	6.0	1.0	pos
181.25	0.0	0.25	1.0	NULL
181.5	3.0	6.0	1.0	con
187.5	0.0	0.25	1.0	NULL
187.75	3.0	6.0	1.0	con
193.75	0.0	0.5	1.0	NULL
194.25	1.0	6.0	1.0	pos
200.25	0.0	0.25	1.0	NULL
200.5	1.0	6.0	1.0	pos
206.5	0.0	0.25	1.0	NULL
206.75	3.0	6.0	1.0	con
212.75	0.0	0.5	1.0	NULL
213.25	1.0	6.0	1.0	pos
219.25	0.0	0.25	1.0	NULL
219.5	1.0	6.0	1.0	pos
225.5	0.0	0.25	1.0	NULL
225.75	3.0	6.0	1.0	con
231.75	0.0	0.5	1.0	NULL
232.25	1.0	6.0	1.0	pos
238.25	0.0	0.25	1.0	NULL
238.5	1.0	6.0	1.0	pos
244.5	0.0	0.25	1.0	NULL
244.75	1.0	6.0	1.0	pos
250.75	0.0	0.5	1.0	NULL
251.25	1.0	6.0	1.0	pos
267.25	0.0	0.25	1.0	NULL
267.5	1.0	6.0	1.0	pos
273.5	0.0	0.0	1.0	NULL
273.5	2.0	6.0	1.0	neg
279.5	0.0	0.5	1.0	NULL
280.0	2.0	6.0	1.0	neg
286.0	0.0	0.25	1.0	NULL
286.25	1.0	6.0	1.0	pos
292.25	0.0	0.25	1.0	NULL
292.5	1.0	6.0	1.0	pos
298.5	0.0	0.25	1.0	NULL
298.75	1.0	6.0	1.0	pos
304.75	0.0	0.25	1.0	NULL
305.0	3.0	6.0	1.0	con
311.0	0.0	0.75	1.0	NULL
311.75	2.0	6.0	1.0	neg
317.75	0.0	0.5	1.0	NULL
318.25	1.0	6.0	1.0	pos
324.25	0.0	0.25	1.0	NULL
324.5	3.0	6.0	1.0	con
330.5	0.0	0.25	1.0	NULL
330.75	1.0	6.0	1.0	pos
336.75	0.0	0.5	1.0	NULL
337.25	2.0	6.0	1.0	neg
343.25	0.0	0.5	1.0	NULL
343.75	2.0	6.0	1.0	neg
349.75	0.0	0.25	1.0	NULL
350.0	1.0	6.0	1.0	pos
356.0	0.0	0.25	1.0	NULL
356.25	1.0	6.0	1.0	pos
362.25	0.0	0.5	1.0	NULL
362.75	2.0	6.0	1.0	neg
368.75	0.0	0.75	1.0	NULL
369.5	1.0	6.0	1.0	pos
375.5	0.0	1.5	1.0	NULL
377.0	2.0	6.0	1.0	neg
383.0	0.0	1.0	1.0	NULL
384.0	3.0	6.0	1.0	con
390.0	0.0	1.25	1.0	NULL
391.25	1.0	6.0	1.0	pos
397.25	0.0	0.25	1.0	NULL
397.5	1.0	6.0	1.0	pos
403.5	0.0	0.5	1.0	NULL
404.0	1.0	6.0	1.0	pos
410.0	0.0	0.25	1.0	NULL
410.25	2.0	6.0	1.0	neg
416.25	0.0	0.75	1.0	NULL
417.0	2.0	6.0	1.0	neg
423.0	0.0	0.5	1.0	NULL
423.5	3.0	6.0	1.0	con
429.5	0.0	0.75	1.0	NULL
430.25	3.0	6.0	1.0	con
436.25	0.0	0.75	1.0	NULL
437.0	3.0	6.0	1.0	con
443.0	0.0	0.25	1.0	NULL
443.25	3.0	6.0	1.0	con
449.25	0.0	0.25	1.0	NULL
449.5	2.0	6.0	1.0	neg
455.5	0.0	0.25	1.0	NULL
455.75	1.0	6.0	1.0	pos
461.75	0.0	0.5	1.0	NULL
462.25	2.0	6.0	1.0	neg
468.25	0.0	1.25	1.0	NULL
469.5	1.0	6.0	1.0	pos
475.5	0.0	0.25	1.0	NULL
475.75	2.0	6.0	1.0	neg
481.75	0.0	0.25	1.0	NULL
482.0	1.0	6.0	1.0	pos
488.0	0.0	0.5	1.0	NULL
488.5	1.0	6.0	1.0	pos
494.5	0.0	0.25	1.0	NULL
494.75	1.0	6.0	1.0	pos
500.75	0.0	0.5	1.0	NULL
501.25	3.0	6.0	1.0	con
507.25	0.0	0.25	1.0	NULL
507.5	1.0	6.0	1.0	pos
513.5	0.0	0.5	1.0	NULL
514.0	3.0	6.0	1.0	con
520.0	0.0	0.5	1.0	NULL
520.5	1.0	6.0	1.0	pos
536.5	0.0	0.5	1.0	NULL
537.0	1.0	6.0	1.0	pos
543.0	0.0	0.25	1.0	NULL
543.25	2.0	6.0	1.0	neg
549.25	0.0	0.5	1.0	NULL
549.75	2.0	6.0	1.0	neg
555.75	0.0	1.0	1.0	NULL
556.75	2.0	6.0	1.0	neg
562.75	0.0	0.25	1.0	NULL
563.0	2.0	6.0	1.0	neg
569.0	0.0	0.75	1.0	NULL
569.75	3.0	6.0	1.0	con
575.75	0.0	0.25	1.0	NULL
576.0	1.0	6.0	1.0	pos
582.0	0.0	0.25	1.0	NULL
582.25	1.0	6.0	1.0	pos
588.25	0.0	0.5	1.0	NULL
588.75	1.0	6.0	1.0	pos
594.75	0.0	1.0	1.0	NULL
595.75	3.0	6.0	1.0	con
601.75	0.0	1.0	1.0	NULL
602.75	2.0	6.0	1.0	neg
608.75	0.0	0.25	1.0	NULL
609.0	2.0	6.0	1.0	neg
615.0	0.0	1.25	1.0	NULL
616.25	1.0	6.0	1.0	pos
622.25	0.0	0.25	1.0	NULL
622.5	1.0	6.0	1.0	pos
628.5	0.0	0.5	1.0	NULL
629.0	1.0	6.0	1.0	pos
635.0	0.0	0.0	1.0	NULL
635.0	3.0	6.0	1.0	con
641.0	0.0	0.25	1.0	NULL
641.25	1.0	6.0	1.0	pos
647.25	0.0	0.25	1.0	NULL
647.5	1.0	6.0	1.0	pos
653.5	0.0	0.25	1.0	NULL
653.75	2.0	6.0	1.0	neg
659.75	0.0	0.25	1.0	NULL
660.0	3.0	6.0	1.0	con
666.0	0.0	0.25	1.0	NULL
666.25	1.0	6.0	1.0	pos
672.25	0.0	0.25	1.0	NULL
672.5	2.0	6.0	1.0	neg
678.5	0.0	0.25	1.0	NULL
678.75	3.0	6.0	1.0	con
684.75	0.0	0.25	1.0	NULL
685.0	2.0	6.0	1.0	neg
691.0	0.0	0.5	1.0	NULL
691.5	1.0	6.0	1.0	pos
697.5	0.0	1.25	1.0	NULL
698.75	2.0	6.0	1.0	neg
704.75	0.0	0.25	1.0	NULL
705.0	1.0	6.0	1.0	pos
711.0	0.0	0.75	1.0	NULL
711.75	1.0	6.0	1.0	pos
717.75	0.0	0.5	1.0	NULL
718.25	3.0	6.0	1.0	con
724.25	0.0	0.25	1.0	NULL
724.5	1.0	6.0	1.0	pos
730.5	0.0	2.75	1.0	NULL
733.25	2.0	6.0	1.0	neg
739.25	0.0	0.75	1.0	NULL
740.0	1.0	6.0	1.0	pos
746.0	0.0	1.0	1.0	NULL
747.0	1.0	6.0	1.0	pos
753.0	0.0	0.5	1.0	NULL
753.5	1.0	6.0	1.0	pos
759.5	0.0	0.25	1.0	NULL
759.75	1.0	6.0	1.0	pos
765.75	0.0	0.0	1.0	NULL
765.75	1.0	6.0	1.0	pos
771.75	0.0	0.75	1.0	NULL
772.5	2.0	6.0	1.0	neg
778.5	0.0	0.25	1.0	NULL
778.75	3.0	6.0	1.0	con
784.75	0.0	0.25	1.0	NULL
785.0	3.0	6.0	1.0	con
791.0	0.0	1.25	1.0	NULL
792.25	2.0	6.0	1.0	neg
