0.0	0.0	0.0	1.0	NULL
0.0	3.0	2.15	1.0	tswitch_cswitch
2.15	0.0	0.25	1.0	NULL
2.4	1.0	2.15	1.0	tstay_cstay
4.549999999999999	0.0	0.0	1.0	NULL
4.549999999999999	1.0	2.15	1.0	tstay_cstay
6.699999999999998	0.0	0.75	1.0	NULL
7.449999999999998	3.0	2.15	1.0	tswitch_cswitch
9.6	0.0	1.0	1.0	NULL
10.6	3.0	2.15	1.0	tswitch_cswitch
12.75	0.0	0.5	1.0	NULL
13.25	3.0	2.15	1.0	tswitch_cswitch
15.4	0.0	0.25	1.0	NULL
15.65	3.0	2.15	1.0	tswitch_cswitch
17.8	0.0	0.25	1.0	NULL
18.05	3.0	2.15	1.0	tswitch_cswitch
20.2	0.0	0.25	1.0	NULL
20.45	1.0	2.15	1.0	tstay_cstay
22.6	0.0	0.5	1.0	NULL
23.1	3.0	2.15	1.0	tswitch_cswitch
25.25	0.0	0.25	1.0	NULL
25.5	3.0	2.15	1.0	tswitch_cswitch
27.649999999999995	0.0	0.5	1.0	NULL
28.149999999999995	2.0	2.15	1.0	tstay_cswitch
30.3	0.0	0.25	1.0	NULL
30.55	3.0	2.15	1.0	tswitch_cswitch
32.7	0.0	0.25	1.0	NULL
32.95	3.0	2.15	1.0	tswitch_cswitch
35.09999999999999	0.0	0.25	1.0	NULL
35.34999999999999	3.0	2.15	1.0	tswitch_cswitch
37.49999999999999	0.0	1.0	1.0	NULL
38.49999999999999	3.0	2.15	1.0	tswitch_cswitch
40.64999999999999	0.0	0.0	1.0	NULL
40.64999999999999	3.0	2.15	1.0	tswitch_cswitch
42.79999999999999	0.0	0.5	1.0	NULL
43.29999999999999	3.0	2.15	1.0	tswitch_cswitch
45.44999999999999	0.0	0.25	1.0	NULL
45.69999999999999	2.0	2.15	1.0	tstay_cswitch
47.84999999999999	0.0	0.0	1.0	NULL
47.84999999999999	2.0	2.15	1.0	tstay_cswitch
49.99999999999999	0.0	0.5	1.0	NULL
50.49999999999999	3.0	2.15	1.0	tswitch_cswitch
52.649999999999984	0.0	0.75	1.0	NULL
53.399999999999984	3.0	2.15	1.0	tswitch_cswitch
55.54999999999998	0.0	0.25	1.0	NULL
55.79999999999998	3.0	2.15	1.0	tswitch_cswitch
57.94999999999998	0.0	0.25	1.0	NULL
58.19999999999998	3.0	2.15	1.0	tswitch_cswitch
60.34999999999998	0.0	0.25	1.0	NULL
60.59999999999998	3.0	2.15	1.0	tswitch_cswitch
62.74999999999998	0.0	0.25	1.0	NULL
62.99999999999998	1.0	2.15	1.0	tstay_cstay
65.14999999999998	0.0	0.5	1.0	NULL
65.64999999999998	3.0	2.15	1.0	tswitch_cswitch
67.79999999999998	0.0	0.0	1.0	NULL
67.79999999999998	2.0	2.15	1.0	tstay_cswitch
69.94999999999999	0.0	0.25	1.0	NULL
70.19999999999999	3.0	2.15	1.0	tswitch_cswitch
72.35	0.0	0.5	1.0	NULL
72.85	3.0	2.15	1.0	tswitch_cswitch
75.0	0.0	0.25	1.0	NULL
75.25	1.0	2.15	1.0	tstay_cstay
77.4	0.0	0.25	1.0	NULL
77.65	3.0	2.15	1.0	tswitch_cswitch
79.80000000000003	0.0	0.5	1.0	NULL
80.30000000000003	1.0	2.15	1.0	tstay_cstay
82.45000000000002	0.0	0.0	1.0	NULL
82.45000000000002	2.0	2.15	1.0	tstay_cswitch
84.60000000000002	0.0	0.0	1.0	NULL
84.60000000000002	1.0	2.15	1.0	tstay_cstay
86.75000000000004	0.0	0.75	1.0	NULL
87.50000000000004	2.0	2.15	1.0	tstay_cswitch
89.65000000000003	0.0	0.5	1.0	NULL
90.15000000000003	2.0	2.15	1.0	tstay_cswitch
92.30000000000004	0.0	0.75	1.0	NULL
93.05000000000004	1.0	2.15	1.0	tstay_cstay
95.20000000000003	0.0	0.25	1.0	NULL
95.45000000000003	2.0	2.15	1.0	tstay_cswitch
97.60000000000004	0.0	0.25	1.0	NULL
97.85000000000004	2.0	2.15	1.0	tstay_cswitch
100.00000000000006	0.0	0.25	1.0	NULL
100.25000000000006	3.0	2.15	1.0	tswitch_cswitch
102.40000000000006	0.0	0.25	1.0	NULL
102.65000000000006	3.0	2.15	1.0	tswitch_cswitch
104.80000000000008	0.0	0.25	1.0	NULL
105.05000000000008	3.0	2.15	1.0	tswitch_cswitch
107.20000000000007	0.0	0.5	1.0	NULL
107.70000000000007	3.0	2.15	1.0	tswitch_cswitch
109.85000000000008	0.0	0.25	1.0	NULL
110.10000000000008	3.0	2.15	1.0	tswitch_cswitch
112.25000000000007	0.0	0.5	1.0	NULL
112.75000000000007	1.0	2.15	1.0	tstay_cstay
114.90000000000008	0.0	0.75	1.0	NULL
115.65000000000008	2.0	2.15	1.0	tstay_cswitch
117.8000000000001	0.0	0.5	1.0	NULL
118.3000000000001	1.0	2.15	1.0	tstay_cstay
130.4500000000001	0.0	1.0	1.0	NULL
131.4500000000001	2.0	2.15	1.0	tstay_cswitch
133.6000000000001	0.0	0.25	1.0	NULL
133.8500000000001	2.0	2.15	1.0	tstay_cswitch
136.00000000000009	0.0	0.25	1.0	NULL
136.25000000000009	3.0	2.15	1.0	tswitch_cswitch
138.40000000000012	0.0	0.25	1.0	NULL
138.65000000000012	2.0	2.15	1.0	tstay_cswitch
140.80000000000013	0.0	1.25	1.0	NULL
142.05000000000013	3.0	2.15	1.0	tswitch_cswitch
144.20000000000013	0.0	0.25	1.0	NULL
144.45000000000013	2.0	2.15	1.0	tstay_cswitch
146.60000000000014	0.0	0.25	1.0	NULL
146.85000000000014	3.0	2.15	1.0	tswitch_cswitch
149.00000000000014	0.0	0.25	1.0	NULL
149.25000000000014	1.0	2.15	1.0	tstay_cstay
151.40000000000015	0.0	0.5	1.0	NULL
151.90000000000015	3.0	2.15	1.0	tswitch_cswitch
154.05000000000015	0.0	0.75	1.0	NULL
154.80000000000015	1.0	2.15	1.0	tstay_cstay
156.95000000000016	0.0	0.0	1.0	NULL
156.95000000000016	3.0	2.15	1.0	tswitch_cswitch
159.10000000000016	0.0	0.5	1.0	NULL
159.60000000000016	1.0	2.15	1.0	tstay_cstay
