0.0	0.0	0.0	1.0	NULL
0.0	1.0	2.0	1.0	mismatch
2.0	0.0	0.25	1.0	NULL
2.25	2.0	2.0	1.0	match
4.25	0.0	0.5	1.0	NULL
4.75	1.0	2.0	1.0	mismatch
6.75	0.0	0.5	1.0	NULL
7.25	1.0	2.0	1.0	mismatch
9.25	0.0	0.5	1.0	NULL
9.75	1.0	2.0	1.0	mismatch
11.75	0.0	0.5	1.0	NULL
12.25	1.0	2.0	1.0	mismatch
14.25	0.0	0.5	1.0	NULL
14.75	2.0	2.0	1.0	match
16.75	0.0	1.5	1.0	NULL
18.25	1.0	2.0	1.0	mismatch
20.25	0.0	0.25	1.0	NULL
20.5	2.0	2.0	1.0	match
22.5	0.0	0.5	1.0	NULL
23.0	1.0	2.0	1.0	mismatch
25.0	0.0	0.5	1.0	NULL
25.5	2.0	2.0	1.0	match
27.5	0.0	1.0	1.0	NULL
28.5	1.0	2.0	1.0	mismatch
30.5	0.0	0.25	1.0	NULL
30.75	1.0	2.0	1.0	mismatch
32.75	0.0	0.25	1.0	NULL
33.0	1.0	2.0	1.0	mismatch
35.0	0.0	0.25	1.0	NULL
35.25	1.0	2.0	1.0	mismatch
37.25	0.0	0.25	1.0	NULL
37.5	1.0	2.0	1.0	mismatch
39.5	0.0	0.5	1.0	NULL
40.0	1.0	2.0	1.0	mismatch
42.0	0.0	0.25	1.0	NULL
42.25	1.0	2.0	1.0	mismatch
44.25	0.0	0.25	1.0	NULL
44.5	1.0	2.0	1.0	mismatch
46.5	0.0	0.25	1.0	NULL
46.75	1.0	2.0	1.0	mismatch
48.75	0.0	0.5	1.0	NULL
49.25	2.0	2.0	1.0	match
51.25	0.0	0.75	1.0	NULL
52.0	1.0	2.0	1.0	mismatch
54.0	0.0	0.0	1.0	NULL
54.0	1.0	2.0	1.0	mismatch
56.0	0.0	0.25	1.0	NULL
56.25	1.0	2.0	1.0	mismatch
58.25	0.0	0.25	1.0	NULL
58.5	1.0	2.0	1.0	mismatch
60.5	0.0	0.75	1.0	NULL
61.25	1.0	2.0	1.0	mismatch
63.25	0.0	0.25	1.0	NULL
63.5	1.0	2.0	1.0	mismatch
65.5	0.0	0.5	1.0	NULL
66.0	2.0	2.0	1.0	match
68.0	0.0	1.25	1.0	NULL
69.25	1.0	2.0	1.0	mismatch
71.25	0.0	0.5	1.0	NULL
71.75	1.0	2.0	1.0	mismatch
73.75	0.0	0.25	1.0	NULL
74.0	1.0	2.0	1.0	mismatch
76.0	0.0	0.25	1.0	NULL
76.25	1.0	2.0	1.0	mismatch
78.25	0.0	0.25	1.0	NULL
78.5	1.0	2.0	1.0	mismatch
80.5	0.0	0.25	1.0	NULL
80.75	1.0	2.0	1.0	mismatch
82.75	0.0	0.25	1.0	NULL
83.0	1.0	2.0	1.0	mismatch
85.0	0.0	0.5	1.0	NULL
85.5	1.0	2.0	1.0	mismatch
87.5	0.0	0.25	1.0	NULL
87.75	2.0	2.0	1.0	match
89.75	0.0	0.75	1.0	NULL
90.5	1.0	2.0	1.0	mismatch
92.5	0.0	0.25	1.0	NULL
92.75	1.0	2.0	1.0	mismatch
94.75	0.0	0.25	1.0	NULL
95.0	1.0	2.0	1.0	mismatch
97.0	0.0	0.0	1.0	NULL
97.0	1.0	2.0	1.0	mismatch
99.0	0.0	0.5	1.0	NULL
99.5	1.0	2.0	1.0	mismatch
101.5	0.0	0.25	1.0	NULL
101.75	1.0	2.0	1.0	mismatch
103.75	0.0	1.25	1.0	NULL
105.0	1.0	2.0	1.0	mismatch
107.0	0.0	0.0	1.0	NULL
107.0	1.0	2.0	1.0	mismatch
109.0	0.0	0.0	1.0	NULL
109.0	1.0	2.0	1.0	mismatch
111.0	0.0	0.25	1.0	NULL
111.25	1.0	2.0	1.0	mismatch
113.25	0.0	0.25	1.0	NULL
113.5	2.0	2.0	1.0	match
115.5	0.0	1.25	1.0	NULL
116.75	1.0	2.0	1.0	mismatch
118.75	0.0	0.25	1.0	NULL
119.0	2.0	2.0	1.0	match
121.0	0.0	1.5	1.0	NULL
122.5	1.0	2.0	1.0	mismatch
124.5	0.0	0.25	1.0	NULL
124.75	1.0	2.0	1.0	mismatch
126.75	0.0	0.0	1.0	NULL
126.75	1.0	2.0	1.0	mismatch
128.75	0.0	0.5	1.0	NULL
129.25	2.0	2.0	1.0	match
131.25	0.0	0.75	1.0	NULL
132.0	1.0	2.0	1.0	mismatch
134.0	0.0	0.25	1.0	NULL
134.25	1.0	2.0	1.0	mismatch
136.25	0.0	0.25	1.0	NULL
136.5	1.0	2.0	1.0	mismatch
138.5	0.0	0.25	1.0	NULL
138.75	1.0	2.0	1.0	mismatch
140.75	0.0	0.0	1.0	NULL
140.75	1.0	2.0	1.0	mismatch
142.75	0.0	0.5	1.0	NULL
143.25	2.0	2.0	1.0	match
145.25	0.0	1.0	1.0	NULL
146.25	1.0	2.0	1.0	mismatch
148.25	0.0	0.25	1.0	NULL
148.5	1.0	2.0	1.0	mismatch
150.5	0.0	0.25	1.0	NULL
150.75	1.0	2.0	1.0	mismatch
152.75	0.0	0.25	1.0	NULL
153.0	2.0	2.0	1.0	match
155.0	0.0	0.5	1.0	NULL
155.5	2.0	2.0	1.0	match
157.5	0.0	1.25	1.0	NULL
158.75	1.0	2.0	1.0	mismatch
160.75	0.0	0.25	1.0	NULL
161.0	1.0	2.0	1.0	mismatch
163.0	0.0	0.25	1.0	NULL
163.25	2.0	2.0	1.0	match
165.25	0.0	1.25	1.0	NULL
166.5	2.0	2.0	1.0	match
168.5	0.0	0.75	1.0	NULL
169.25	1.0	2.0	1.0	mismatch
171.25	0.0	0.5	1.0	NULL
171.75	1.0	2.0	1.0	mismatch
173.75	0.0	0.25	1.0	NULL
174.0	1.0	2.0	1.0	mismatch
176.0	0.0	0.5	1.0	NULL
